Step_Size,Mean,Std,Var
1.499999999999999944e-02;1.415187087251399589e+01;9.242623124167351989e+00;8.542608221539306612e+01
1.524999999999999967e-02;1.485277853151755956e+01;8.859048730550894035e+00;7.848274441027540149e+01
1.549999999999999989e-02;1.380341344975904150e+01;8.739659235961113382e+00;7.638164356072039141e+01
1.575000000000000011e-02;1.333936536051064259e+01;8.904586592071929374e+00;7.929166237570717612e+01
1.600000000000000033e-02;1.169970578202853062e+01;8.618006216770345063e+00;7.427003115229231867e+01
1.625000000000000056e-02;1.335573049193732409e+01;8.797329546749876883e+00;7.739300715411839349e+01
1.650000000000000078e-02;1.230007972560527030e+01;8.751662286929517975e+00;7.659159278446439600e+01
1.675000000000000100e-02;1.203680954735741615e+01;9.343297069465336335e+00;8.729720012827954179e+01
1.700000000000000122e-02;1.019828487776652004e+01;8.125725515418206868e+00;6.602741515191848976e+01
1.725000000000000144e-02;1.174069595933075405e+01;8.931072798468878915e+00;7.976406133155073519e+01
1.750000000000000167e-02;9.928894743783494903e+00;8.263398513231633657e+00;6.828375498847877623e+01
1.775000000000000189e-02;1.011335380072000056e+01;8.614148805330165359e+00;7.420355964037111107e+01
1.800000000000000211e-02;6.510969656518821758e+00;6.580449616523154077e+00;4.330231715559972372e+01
1.825000000000000233e-02;6.336980807903560553e+00;6.903484041368596280e+00;4.765809190943088680e+01
1.850000000000000255e-02;2.039674725098280739e+00;1.226883492384714280e+00;1.505243103886113154e+00
1.875000000000000278e-02;1.444242639944885331e+00;8.868323015227699280e-01;7.864715310241731094e-01
1.900000000000000300e-02;8.766417999916917836e-01;4.151099191377161657e-01;1.723162449665212592e-01
1.925000000000000322e-02;6.246871480476984262e-01;3.310574889192122727e-01;1.095990609694943579e-01
1.950000000000000344e-02;4.640582266364324804e-01;2.461863882566821815e-01;6.060773776286985937e-02
1.975000000000000366e-02;3.736808679304714498e-01;2.180202540306118153e-01;4.753283116757250903e-02
2.000000000000000389e-02;3.635961420392532784e-01;2.525821227020380033e-01;6.379772870866738665e-02
2.025000000000000411e-02;3.780705995711181600e-01;2.453889064753675686e-01;6.021571542117669373e-02
2.050000000000000433e-02;5.300352846334512869e-01;4.951819186077043855e-01;2.452051325160071737e-01
2.075000000000000455e-02;6.606451087247761089e-01;4.840701665104584772e-01;2.343239261054629874e-01
2.100000000000000477e-02;9.664577675878501806e-01;5.948640278101002821e-01;3.538632115824557611e-01
2.125000000000000500e-02;1.528051797533139133e+00;1.321647939287203144e+00;1.746753275422110674e+00
2.150000000000000522e-02;5.860160502866921917e+00;7.953810036775277759e+00;6.326309410110714282e+01
2.175000000000000544e-02;9.164730558462046872e+00;9.341566037175031312e+00;8.726485602690202370e+01
2.200000000000000566e-02;1.121086668937031128e+01;9.554192229482699972e+00;9.128258915790760852e+01
2.225000000000000588e-02;1.337613548706296207e+01;9.649561242818791129e+00;9.311403217891053430e+01
2.250000000000000611e-02;1.374668656546584700e+01;9.691810312145772599e+00;9.393118712661514280e+01
2.275000000000000633e-02;1.209775136005949925e+01;9.258084616416963897e+00;8.571213076473644321e+01
2.300000000000000655e-02;1.309114289611370197e+01;8.993947972176929540e+00;8.089110012622550983e+01
2.325000000000000677e-02;1.330852153657270875e+01;9.151491767844202485e+00;8.374980157692020555e+01
2.350000000000000699e-02;1.380662488810298427e+01;9.750137385820561775e+00;9.506517904237581718e+01
2.375000000000000722e-02;1.447438783799784190e+01;9.650905000504417686e+00;9.313996732876117335e+01
2.400000000000000744e-02;1.437910690658017465e+01;9.468071622431100565e+00;8.964438024748508838e+01
2.425000000000000766e-02;1.466352912831627542e+01;9.088907289683605839e+00;8.260823572046379581e+01
2.450000000000000788e-02;1.373402945273077336e+01;8.952006983500206516e+00;8.013842903263646633e+01
2.475000000000000810e-02;1.429875855401210671e+01;9.187437250462181737e+00;8.440900323118009396e+01
2.500000000000000833e-02;1.491224652934260142e+01;9.265492329880098410e+00;8.584934811506693109e+01
