Process_Noise,Mean,Std,Var
5.000000000000000000e-01;1.476967244073459362e+01;7.661443654185918106e+00;5.869771886626567436e+01
1.000000000000000000e+00;1.203683780939484471e+01;7.261670442671206871e+00;5.273185761796464277e+01
1.500000000000000000e+00;1.054709534914798574e+01;6.913502259384358695e+00;4.779651349051263054e+01
2.000000000000000000e+00;9.676571859781464724e+00;6.631368917097709037e+00;4.397505371464963986e+01
2.500000000000000000e+00;8.995659195359072768e+00;6.451255831840362553e+00;4.161870180785428630e+01
3.000000000000000000e+00;8.527472061864283859e+00;6.159877709870273499e+00;3.794409340055664615e+01
3.500000000000000000e+00;8.224388341496918997e+00;6.513487636873868780e+00;4.242552119570873259e+01
4.000000000000000000e+00;7.816523878544924919e+00;6.036212077432195677e+00;3.643585624373830001e+01
4.500000000000000000e+00;7.443583921450176888e+00;6.062549320529770469e+00;3.675450426385598490e+01
5.000000000000000000e+00;7.287182844536304493e+00;5.918859841148832679e+00;3.503290181916438684e+01
5.500000000000000000e+00;6.779572852956544438e+00;6.017146472128656498e+00;3.620605166705033895e+01
6.000000000000000000e+00;6.471432911215519113e+00;5.826423823401579050e+00;3.394721456990147601e+01
6.500000000000000000e+00;6.744790282949222338e+00;5.275130081846945984e+00;2.782699738040656712e+01
7.000000000000000000e+00;6.247950862634066738e+00;5.351546648159755115e+00;2.863905152742990978e+01
7.500000000000000000e+00;6.072839286130465197e+00;5.119497432729858133e+00;2.620925396372760829e+01
8.000000000000000000e+00;5.960630920589909287e+00;4.520069714685988949e+00;2.043103022562147686e+01
8.500000000000000000e+00;5.931326844216844307e+00;4.683982925745305614e+00;2.193969604867355372e+01
9.000000000000000000e+00;5.861198932528985495e+00;4.239676446716233116e+00;1.797485637284038518e+01
9.500000000000000000e+00;5.615005273606899827e+00;3.731418135465191188e+00;1.392348130167852460e+01
1.000000000000000000e+01;5.654853647144251205e+00;3.989046904341209121e+00;1.591249520503418324e+01
1.050000000000000000e+01;5.472716799481918137e+00;3.613970869447881817e+00;1.306078544521787954e+01
