Process_Noise,Mean,Std,Var,Time
1.000000000000000021e-02;2.223780455614337015e+00;6.455708603656691302e+00;4.167617357532702727e+01
2.000000000000000042e-02;3.883990155421990775e-01;1.395221792226244428e+00;1.946643849503013612e+00
2.999999999999999889e-02;2.295030851514932579e-01;2.089763489842547395e-01;4.367111443478902816e-02
4.000000000000000083e-02;2.668493227077785579e-01;2.265413607806150698e-01;5.132098814433280060e-02
5.000000000000000278e-02;2.938635699275107815e-01;2.772420735253843804e-01;7.686316733265463608e-02
6.000000000000000472e-02;3.167932724285895119e-01;2.895428787096308021e-01;8.383507861145997331e-02
6.999999999999999278e-02;3.026412872640381613e-01;2.173204217942014960e-01;4.722816572880964708e-02
8.000000000000000167e-02;3.270796731250131262e-01;2.274998564716081695e-01;5.175618469460231685e-02
8.999999999999999667e-02;3.386220692679953181e-01;2.321389686357283322e-01;5.388850075925966099e-02
9.999999999999999167e-02;3.767413580171319332e-01;3.058943617002924942e-01;9.357136052002937299e-02
1.100000000000000006e-01;3.688195052953778807e-01;2.437388497100018148e-01;5.940862685795485210e-02
1.199999999999999956e-01;4.052705998735667281e-01;3.690621458531471166e-01;1.362068675017296393e-01
1.300000000000000044e-01;3.920322422215367641e-01;2.398370906217366927e-01;5.752183003789913818e-02
1.400000000000000133e-01;4.042947394788036219e-01;2.484158365631061460e-01;6.171042785534786718e-02
1.500000000000000222e-01;4.230992149274754310e-01;2.458836593165543150e-01;6.045877391889934588e-02
1.600000000000000033e-01;4.288982378501764448e-01;2.572461933181505733e-01;6.617560397667929251e-02
1.700000000000000122e-01;4.388040910355059943e-01;2.528450944719723426e-01;6.393064179854061890e-02
1.800000000000000211e-01;4.547711442553877270e-01;2.501595835404035739e-01;6.257981723710814848e-02
1.900000000000000022e-01;4.627049507276215223e-01;2.516973224585901669e-01;6.335154213282351288e-02
2.000000000000000111e-01;4.806940894651321461e-01;2.554786128764876540e-01;6.526932163729423642e-02
2.100000000000000200e-01;4.851059271885650448e-01;2.597224007984083038e-01;6.745572547648903683e-02
2.200000000000000011e-01;4.962693830174881304e-01;2.664734549077015235e-01;7.100810217044684070e-02
2.300000000000000100e-01;5.082805327838364473e-01;2.701513158729889064e-01;7.298173346790742810e-02
2.400000000000000189e-01;5.142687308338019792e-01;2.668626045837460548e-01;7.121564972522080594e-02
2.500000000000000000e-01;5.265632924955904182e-01;2.683368510674709051e-01;7.200466564080605647e-02
2.600000000000000089e-01;5.437172271094962150e-01;2.798574499612862532e-01;7.832019229883384337e-02
2.700000000000000178e-01;5.511735595410609534e-01;2.761916952627954669e-01;7.628185253213687345e-02
2.800000000000000266e-01;5.540061547422119315e-01;2.789873215493451908e-01;7.783392558527772731e-02
2.900000000000000355e-01;5.712949890763662220e-01;2.796175497598683557e-01;7.818597413371244920e-02
2.999999999999999889e-01;5.858815539462626232e-01;2.905126804819876951e-01;8.439761752082947099e-02
3.099999999999999978e-01;5.922248603479256523e-01;2.908478843741664210e-01;8.459249184492848017e-02
3.200000000000000067e-01;5.986431849069032696e-01;2.927185323898716107e-01;8.568413920448031407e-02
3.300000000000000155e-01;6.039659343614958154e-01;2.960419163250689323e-01;8.764081622141911554e-02
3.400000000000000244e-01;6.179894364644211713e-01;2.980173917259259508e-01;8.881436577112400421e-02
3.500000000000000333e-01;6.365553835662107751e-01;3.076468183467335749e-01;9.464656483886808858e-02
3.600000000000000422e-01;6.383694924130062232e-01;3.025694011521843363e-01;9.154824251359144904e-02
3.699999999999999956e-01;6.430626037712657839e-01;3.092842317297732624e-01;9.565673599667608162e-02
3.800000000000000044e-01;6.507722095563623910e-01;3.103274827669427749e-01;9.630314656046716493e-02
3.900000000000000133e-01;6.688572934380244694e-01;3.112695300635363038e-01;9.688872034597473260e-02
4.000000000000000222e-01;6.803326878450892679e-01;3.219802174373350145e-01;1.036712604209935329e-01
4.100000000000000311e-01;6.750218357049461160e-01;3.170583395225918255e-01;1.005259906608231141e-01
4.200000000000000400e-01;6.943504392813121262e-01;3.245580692675336665e-01;1.053379403266691827e-01
4.299999999999999933e-01;7.035524574393745567e-01;3.267137728994157220e-01;1.067418894021709974e-01
4.400000000000000022e-01;7.120948776382776124e-01;3.299911061089547126e-01;1.088941301110114140e-01
4.500000000000000111e-01;7.130289990077414153e-01;3.344954146829994257e-01;1.118871824439517521e-01
4.600000000000000200e-01;7.231854289616898024e-01;3.354632335713566560e-01;1.125355810781505927e-01
4.700000000000000289e-01;7.310724338092713381e-01;3.290976527507222249e-01;1.083052650460349514e-01
4.800000000000000377e-01;7.454698984047789523e-01;3.440910937127207858e-01;1.183986807724164009e-01
4.899999999999999911e-01;7.582873176995268416e-01;3.430358066838227193e-01;1.176735646672209951e-01
