Step_Size,Mean,Std,Var
1.000000000000000048e-04;3.203911824193093505e+00;3.594876214465480668e+00;1.292313499732966520e+01
1.100000000000000066e-03;3.063393445512779145e+00;3.469319370052481588e+00;1.203617689142134850e+01
2.099999999999999870e-03;2.862676665219107353e+00;3.243288820514354853e+00;1.051892237327339430e+01
3.099999999999999891e-03;2.711400570853730319e+00;3.058472330688542851e+00;9.354252997587407137e+00
4.100000000000000346e-03;2.500692540875317338e+00;2.779231286110074084e+00;7.724126541693056680e+00
5.100000000000000366e-03;2.284662728498690676e+00;2.451238110662341985e+00;6.008568275163487904e+00
6.100000000000000387e-03;2.084635527654739473e+00;2.207573190219834558e+00;4.873379390177377424e+00
7.100000000000000408e-03;1.909699503668689458e+00;1.874961169681709006e+00;3.515479387814202550e+00
8.099999999999999561e-03;1.698397138198204592e+00;1.578281693815904330e+00;2.490973105034400170e+00
9.100000000000000450e-03;1.599308250964341926e+00;1.313616401628127317e+00;1.725588050626429393e+00
1.009999999999999960e-02;1.437137652381414554e+00;9.875897257716986788e-01;9.753334664498189976e-01
1.110000000000000049e-02;1.333002805507057298e+00;8.390627183769182595e-01;7.040262453700636414e-01
1.209999999999999964e-02;1.261125484756945747e+00;6.129600453263467363e-01;3.757200171664770716e-01
1.310000000000000053e-02;1.224284590070761292e+00;5.835056456604064135e-01;3.404788385175677723e-01
1.409999999999999969e-02;1.167193677232986060e+00;5.246804825074343759e-01;2.752896087242341361e-01
1.510000000000000057e-02;1.131126193972157967e+00;4.921273089149580948e-01;2.421892881798785868e-01
1.609999999999999973e-02;1.124438354052429423e+00;4.898364462481331616e-01;2.399397440730002551e-01
1.710000000000000062e-02;1.092787515730855086e+00;4.768612219079606529e-01;2.273966249595532896e-01
1.810000000000000150e-02;1.075268468571190406e+00;4.676638099614748856e-01;2.187094391476824828e-01
1.909999999999999892e-02;1.074966773309328438e+00;4.698818234140380579e-01;2.207889279749012390e-01
2.009999999999999981e-02;1.057937588817982499e+00;4.668768453185099254e-01;2.179739886945638305e-01
2.110000000000000070e-02;1.074937717208615418e+00;4.661206889635545747e-01;2.172684966798587858e-01
2.210000000000000159e-02;1.076786466394920705e+00;4.645364495518852221e-01;2.157941129622712173e-01
2.309999999999999901e-02;1.090856296091278876e+00;4.705570677147558056e-01;2.214239539763092901e-01
2.409999999999999989e-02;1.107835494254548081e+00;4.762439170446274295e-01;2.268082685220099703e-01
2.510000000000000078e-02;1.127316352995646698e+00;4.949900166493941822e-01;2.450151165825675270e-01
2.610000000000000167e-02;1.155577157861650939e+00;5.187371985408459896e-01;2.690882811500050487e-01
2.709999999999999909e-02;1.192696944597672948e+00;5.362007072425294396e-01;2.875111984473887605e-01
2.809999999999999998e-02;1.232226627754573700e+00;6.373244258693808728e-01;4.061824238097359596e-01
2.910000000000000087e-02;1.293745378794403988e+00;7.019027529063723847e-01;4.926674745375440589e-01
3.010000000000000175e-02;1.360790052727439692e+00;8.228416820236200691e-01;6.770684336754603239e-01
3.109999999999999917e-02;1.435269667631918544e+00;1.005979346978221667e+00;1.011994446546729209e+00
3.210000000000000353e-02;1.517713219488770138e+00;1.110756684823871909e+00;1.233780412880918220e+00
3.309999999999999748e-02;1.605296765560135785e+00;1.244187115807857458e+00;1.548001579142274986e+00
3.409999999999999837e-02;1.757816501531471287e+00;1.611731768399151443e+00;2.597679293267055822e+00
3.509999999999999926e-02;1.879229832284984969e+00;1.783295631658679214e+00;3.180143309892927483e+00
3.610000000000000014e-02;1.982134958459962126e+00;1.894825213325123547e+00;3.590362589052599862e+00
3.710000000000000103e-02;2.182825336164274876e+00;2.322585961818099509e+00;5.394405550034506724e+00
3.810000000000000192e-02;2.344015543103700416e+00;2.500767618643156442e+00;6.253838682454163411e+00
3.910000000000000281e-02;2.485792779413984022e+00;2.764457934906172198e+00;7.642227673865698456e+00
