Step_Size,Mean,Std,Var
1.000000000000000048e-04;5.723042088546844042e+00;3.355072442905142616e+00;1.125651109714148213e+01
1.100000000000000066e-03;5.909372444977091021e+00;4.424036510756782725e+00;1.957209904850904891e+01
2.099999999999999870e-03;5.583521893799092695e+00;3.273891128371623882e+00;1.071836312043042483e+01
3.099999999999999891e-03;5.337499677339020643e+00;3.346195823962167637e+00;1.119702649230185010e+01
4.100000000000000346e-03;5.885360767743200938e+00;3.911348326049983726e+00;1.529864572769401043e+01
5.100000000000000366e-03;5.629846973721214454e+00;3.494842298534710956e+00;1.221392269162738131e+01
6.100000000000000387e-03;6.013238677830289980e+00;3.801608700773566163e+00;1.445222871379728247e+01
7.100000000000000408e-03;5.418212562104810281e+00;3.612989220727258477e+00;1.305369110909136232e+01
8.099999999999999561e-03;5.553256964604993406e+00;3.490420058044666263e+00;1.218303218160053092e+01
9.100000000000000450e-03;5.863221371068196852e+00;4.118059324154269341e+00;1.695841259725391836e+01
1.009999999999999960e-02;5.724219790247653705e+00;3.056835316117505030e+00;9.344242149863207558e+00
1.110000000000000049e-02;5.477177651406244685e+00;3.677249035025614621e+00;1.352216046559681395e+01
1.209999999999999964e-02;5.554912755107097588e+00;4.090703646861573617e+00;1.673385632644657761e+01
1.310000000000000053e-02;5.553659059662603426e+00;3.275949318193766224e+00;1.073184393537420256e+01
1.409999999999999969e-02;5.608828693956315448e+00;3.300148914514352327e+00;1.089098285797025767e+01
1.510000000000000057e-02;5.945577698056776050e+00;4.355600618045114558e+00;1.897125674391498507e+01
1.609999999999999973e-02;6.109204711900665608e+00;4.097221226118683113e+00;1.678722177575748375e+01
1.710000000000000062e-02;5.602972703602137727e+00;3.477573874138699228e+00;1.209352005009204234e+01
1.810000000000000150e-02;5.186752918606901908e+00;3.178385084276892592e+00;1.010213174395383007e+01
1.909999999999999892e-02;5.445739166314545798e+00;3.170329523137686678e+00;1.005098928527843150e+01
2.009999999999999981e-02;5.463318822349117809e+00;3.621535413610039722e+00;1.311551875203164208e+01
2.110000000000000070e-02;5.591452796959304195e+00;3.341347446274241406e+00;1.116460275672339542e+01
2.210000000000000159e-02;5.892685788767708210e+00;4.025710786983959011e+00;1.620634734043900593e+01
2.309999999999999901e-02;5.556836244338605013e+00;4.063334780194376883e+00;1.651068953593728494e+01
2.409999999999999989e-02;5.743418760316632898e+00;4.233875275251507198e+00;1.792569984638602421e+01
2.510000000000000078e-02;5.313629662241051932e+00;3.035249793838704413e+00;9.212741310997897060e+00
2.610000000000000167e-02;5.824510853175016045e+00;4.017069238743307125e+00;1.613684526885773352e+01
2.709999999999999909e-02;5.784658525062090995e+00;3.832545894711600010e+00;1.468840803507073822e+01
2.809999999999999998e-02;5.741046891216066150e+00;3.738629462783385815e+00;1.397735025999198832e+01
2.910000000000000087e-02;5.642051910034070694e+00;4.112121951439636547e+00;1.690954694351172449e+01
3.010000000000000175e-02;5.595702736010292888e+00;3.735547857180983033e+00;1.395431779328943378e+01
3.109999999999999917e-02;5.794349079146591919e+00;3.750412362389657694e+00;1.406559288796517393e+01
3.210000000000000353e-02;5.964328070028858342e+00;4.224849361067030351e+00;1.784935212370849555e+01
3.309999999999999748e-02;6.026037698392972430e+00;4.529552697088264246e+00;2.051684763569956971e+01
3.409999999999999837e-02;5.542690909725706661e+00;3.572397377584594746e+00;1.276202302337329009e+01
3.509999999999999926e-02;5.546684983144363201e+00;4.064292651940390577e+00;1.651847476061665176e+01
3.610000000000000014e-02;6.116406474266776527e+00;3.632898799788915056e+00;1.319795368950773984e+01
3.710000000000000103e-02;6.063355282308138250e+00;4.137905406335155689e+00;1.712226115177771035e+01
3.810000000000000192e-02;5.716594098960820602e+00;3.979080758993648548e+00;1.583308368659347032e+01
3.910000000000000281e-02;5.997626171380211701e+00;4.063566793597185089e+00;1.651257508602570923e+01
